"","Unique","Ewatch","Prog","SWFW","Year","Date","DOY","days","Stock","Stock_Analysis","Stock_Region","Stock_Group","Stock_Area","SEASON1","Length","Mass","K","logK","Sex","Catch_Region","Zone","Latitude","Longitude","Tissue","LOD","Value","hkg","ae_hyd","ae_sal","arena1","arena2","ascv","aspv","c_b_cys","ce_sha","cov","cr_sal","ctv","de_sal","fa_mar","fl_psy","gy_sal","ic_hof","ic_mul","ihnv","ipnv","isav7","isav8","ku_thy","lo_sal","mitov","mo_vis","my_arc","my_cer","my_ins","na_sal","ne_per","omv","ortho","pa_kab","pa_min","pa_pse","pa_ther","pch_sal","pisck_sal","pmcv","prv","pspv","re_sal","reov","rlo","sav","sch","sgpx","smallUK","sp_des","sp_sal","te_bry","te_mar","toti","ven","ver","vhsv","vi_ang","vi_sal","ye_ruc_glnA"
"1836","1000-0069-118-6565",0,"PARR","SW",2010,"15-Aug-10",227,698,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",NA,NA,NA,NA,"U","VIS","ECVI",49.40071667,-123.2543167,"Mixed","NO","AvgCopy",7.33e-07,NA,0,0,NA,0,NA,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2385094.103,NA,0,0,0,NA,0,0,338880.6896,0,25.756812,0,0,NA,0,7.844817861,0,0,2568.795885,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1837","1000-0069-118-6570",0,"PARR","SW",2010,"15-Aug-10",227,698,"L Horsefly","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",NA,7.9,NA,NA,"U","VIS","ECVI",49.35756667,-123.2855167,"Mixed","NO","AvgCopy",24.3246499,NA,0,0,0,0,NA,0,1200.007119,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,10565100.28,0,0,0,0,NA,0,4.141808724,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1838","1000-0069-118-6571",0,"PARR","SW",2010,"15-Aug-10",227,698,"Harrison","Harrison","Harrison-Widgeon","Harrison-Widgeon","Harrison-Widgeon","Summer",NA,11.2,NA,NA,"U","VIS","ECVI",49.35756667,-123.2855167,"Mixed","NO","AvgCopy",0.038177114,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,239818.8574,NA,0,0,0,NA,NA,0,626963.1679,0,17.67176662,0,0,NA,0,4.243164433,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1839","1000-0070-118-7285",0,"PARR","SW",2011,"19-May-11",139,975,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",101,9,0.873531133,-3.058721612,"F","VIS","ECVI",49.4065,-123.6451667,"Mixed","NO","AvgCopy",0.003228108,NA,0,0,0,0,NA,3184.135415,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,12.63754097,0,0,NA,0,3271.44368,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1840","1000-0070-118-7332",0,"PARR","SW",2011,"23-May-11",143,979,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Spring",169,55,1.139469161,-2.943297424,"U","VIN","ECVI",50.17155,-125.0773333,"Mixed","NO","AvgCopy",525.1963798,NA,0,0,NA,0,NA,18921.65364,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,60.14780102,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1841","1000-0070-118-7341",0,"PARR","SW",2011,"27-May-11",147,983,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Spring",116,NA,NA,NA,"F","VIS","ECVI",49.63566667,-124.4761667,"Mixed","NO","AvgCopy",1.429724417,NA,0,0,0,0,NA,7128.619552,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,0.463500619,NA,0,0,0,NA,0,0,0,0,12.06423659,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1842","1000-0070-118-7343",0,"PARR","SW",2011,"27-May-11",147,983,"Bivouac","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",97,NA,NA,NA,"M","VIS","ECVI",49.63566667,-124.4761667,"Mixed","NO","AvgCopy",0.305018541,NA,0,0,NA,0,NA,59.55178949,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,114.19824,0,0,10.10849199,0,0,NA,0,58.4911267,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1843","1000-0070-118-7345",0,"PARR","SW",2011,"27-May-11",147,983,"FiveMile","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",104,NA,NA,NA,"U","VIS","ECVI",49.63566667,-124.4761667,"Mixed","NO","AvgCopy",0.000180835,NA,0,0,0,0,NA,18.52948528,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,7.730501304,NA,0,0,0,NA,0,0,0,0,144.2184617,0,0,NA,0,42.62313362,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1844","1000-0070-118-7346",0,"PARR","SW",2011,"27-May-11",147,983,"Middle R","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",106,NA,NA,NA,"U","VIS","ECVI",49.63566667,-124.4761667,"Mixed","NO","AvgCopy",0.002484457,NA,0,0,0,0,NA,40.85658318,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,38.78097395,0,0,NA,0,2620.017541,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1845","1000-0070-118-7348",0,"PARR","SW",2011,"27-May-11",147,983,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",121,NA,NA,NA,"M","VIS","ECVI",49.63566667,-124.4761667,"Mixed","NO","AvgCopy",1.32e-05,NA,0,0,0,0,NA,1568.51395,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,56.76374152,0,0,NA,0,2.632459279,0,0,0,NA,13.44084623,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1846","1000-0070-118-7349",0,"PARR","SW",2011,"27-May-11",147,983,"Chilko south","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",90,NA,NA,NA,"U","VIS","ECVI",49.5265,-124.2303333,"Mixed","NO","AvgCopy",1.59e-14,NA,0,0,0,0,NA,1142.291608,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,3.909897963,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1847","1000-0070-118-7351",0,"PARR","SW",2011,"28-May-11",148,984,"Pitt","Pitt","Lower Fraser","Lower Fraser","Fraser","Spring",122,NA,NA,NA,"M","VIS","ECVI",49.3355,-124.1361667,"Mixed","NO","AvgCopy",1.74e+59,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1848","1000-0070-118-7352",0,"PARR","SW",2011,"28-May-11",148,984,"FiveMile","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",111,NA,NA,NA,"U","VIS","ECVI",49.3355,-124.1361667,"Mixed","NO","AvgCopy",3.69e+15,NA,0,0,0,0,NA,553.4682391,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,1.135444896,0,0,NA,0,2296.410757,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1849","1000-0070-118-7355",0,"PARR","SW",2011,"28-May-11",148,984,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",99,NA,NA,NA,"U","VIS","ECVI",49.3355,-124.1361667,"Mixed","NO","AvgCopy",1.54e+21,NA,0,0,0,0,NA,5.872920877,0,0,0,NA,0,0,0,NA,0,0.273664702,0,NA,NA,NA,0,0,0,NA,5.061419387,NA,0,0,0,NA,0,0,0,0,8.642573043,0,0,NA,0,2.203246501,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1850","1000-0070-118-7375",0,"PARR","SW",2011,"29-May-11",149,985,"Bivouac","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",107,NA,NA,NA,"F","VIS","ECVI",49.28283333,-123.6453333,"Mixed","NO","AvgCopy",1.1e+42,NA,0,0,0,0,NA,6963.536883,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,29.16739429,0,0,0.225329051,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1852","1000-0070-118-7378",0,"PARR","SW",2011,"29-May-11",149,985,"Bivouac","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",110,12,0.901577761,-3.044996809,"U","VIS","ECVI",49.28283333,-123.6453333,"Mixed","NO","AvgCopy",0.013078267,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1332.395728,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1853","1000-0070-118-7379",0,"PARR","SW",2011,"29-May-11",149,985,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Spring",100,NA,NA,NA,"U","VIS","ECVI",49.28283333,-123.6453333,"Mixed","NO","AvgCopy",1.61e-10,NA,0,0,0,0,NA,6009.373977,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,13.13310745,0,0,NA,0,4079.643323,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1854","1000-0070-118-7381",0,"PARR","SW",2011,"29-May-11",149,985,"Middle R","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",100,NA,NA,NA,"U","VIS","ECVI",49.21333333,-123.4946667,"Mixed","NO","AvgCopy",5e+99,NA,0,0,0,0,NA,61492.91686,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0.941077005,0,0,NA,0,3258.864786,0,0,0,NA,1.122881096,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1855","1000-0070-118-7382",0,"PARR","SW",2011,"29-May-11",149,985,"FiveMile","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",102,NA,NA,NA,"F","VIS","ECVI",49.21333333,-123.4946667,"Mixed","NO","AvgCopy",143896941.2,NA,0,0,103907.8482,0,NA,60.53827019,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,13062.0298,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1856","1000-0070-118-7384",0,"PARR","SW",2011,"29-May-11",149,985,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Spring",100,NA,NA,NA,"U","VIS","ECVI",49.21333333,-123.4946667,"Mixed","NO","AvgCopy",6.3e-16,NA,0,0,0,0,NA,11.46546335,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,1083.431468,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1857","1000-0070-118-7387",0,"PARR","SW",2011,"30-May-11",150,986,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",99,9,0.927549137,-3.032663074,"M","VIS","ECVI",49.04383333,-123.7393333,"Mixed","NO","AvgCopy",1.38e+51,NA,0,0,0,0,NA,13149.72334,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,216.1450525,0,0,NA,0,4895.035248,0,0,0,NA,36.90174954,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1858","1000-0070-118-7397",0,"PARR","SW",2011,"31-May-11",151,987,"Tachie","Late Stuart","Upper Fraser","Upper Fraser","Fraser","Spring",122,NA,NA,NA,"M","VIS","ECVI",48.75025,-123.3833333,"Mixed","NO","AvgCopy",7.88e+21,NA,0,0,0,0,NA,90400.90911,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,153.1451672,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1859","1000-0070-118-7398",0,"PARR","SW",2011,"31-May-11",151,987,"Stellako","Stellako","Upper Fraser","Upper Fraser","Fraser","Spring",114,NA,NA,NA,"M","VIS","ECVI",48.75025,-123.3833333,"Mixed","NO","AvgCopy",5e+99,NA,0,0,0,0,NA,2410.51762,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,21.31205759,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1860","1000-0070-118-7399",0,"PARR","SW",2011,"31-May-11",151,987,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Spring",118,NA,NA,NA,"F","VIS","ECVI",48.75025,-123.3833333,"Mixed","NO","AvgCopy",4e+76,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,3281.361446,0,4.036909861,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1861","1000-0070-118-7400",0,"PARR","SW",2011,"31-May-11",151,987,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Spring",110,NA,NA,NA,"M","VIS","ECVI",48.75025,-123.3833333,"Mixed","NO","AvgCopy",5e+99,NA,0,0,0,0,NA,105342.787,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,NA,NA,0,NA,0,0,0,NA,0,643.9590122,0,0,154.4856481,0,0,NA,0,13438.22141,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1862","1000-0070-118-7401",0,"PARR","SW",2011,"31-May-11",151,987,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Spring",136,24,0.954101364,-3.020405483,"M","VIS","ECVI",48.75025,-123.3833333,"Mixed","NO","AvgCopy",6.98e-09,NA,0,0,0,0,NA,881.300822,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,505.2981364,0,0,5.930049457,0,0,NA,0,40.73748678,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1863","1000-0070-118-7414",0,"PARR","SW",2011,"31-May-11",151,987,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Spring",176,54,0.990502911,-3.004144244,"M","VIS","ECVI",48.73918333,-123.5366,"Mixed","NO","AvgCopy",558624.6552,NA,0,0,0,0,NA,229207.54,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,61.97571911,NA,0,0,0,NA,0,41.608354,16.2267256,0,10.05784421,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1864","1000-0071-118-7427",0,"PARR","SW",2011,"11-Jun-11",162,998,"Bivouac","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",131,NA,NA,NA,"M","VIS","ECVI",49.384,-123.8528333,"Mixed","NO","AvgCopy",3.08e-14,NA,0,0,0,0,NA,20011.63624,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,37455.2468,NA,0,0,0,NA,0,0,0,0,115.1104335,0,0,NA,0,252.7812541,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1865","1000-0071-118-7433",0,"PARR","SW",2011,"11-Jun-11",162,998,"Birkenhead","Birkenhead","Lower Fraser","Lower Fraser","Fraser","Summer",121,NA,NA,NA,"M","VIS","ECVI",49.384,-123.8528333,"Mixed","NO","AvgCopy",2.5e-10,NA,0,0,0,0,NA,47.51001791,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,128.2922971,0,0,NA,0,0,0,0,0,NA,1.13550608,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1866","1000-0071-118-7434",0,"PARR","SW",2011,"11-Jun-11",162,998,"Weaver","Weaver","Lower Fraser","Lower Fraser","Fraser","Summer",161,NA,NA,NA,"F","VIS","ECVI",49.45675,-123.7733333,"Mixed","NO","AvgCopy",3.48e+16,NA,0,0,0,0,NA,451.252248,66.78783572,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,1884.202803,0,0,NA,0,0,0,0,0,NA,0.256899237,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1867","1000-0071-118-7436",0,"PARR","SW",2011,"11-Jun-11",162,998,"Gluskie","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",128,NA,NA,NA,"M","VIS","ECVI",49.45675,-123.7733333,"Mixed","NO","AvgCopy",0.125595806,NA,0,0,0,0,NA,1935.594618,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,1.609138662,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,4316.963457,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1868","1000-0071-118-7437",0,"PARR","SW",2011,"11-Jun-11",162,998,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",121,NA,NA,NA,"M","VIS","ECVI",49.4416,-123.8899833,"Mixed","NO","AvgCopy",9.92e-16,NA,0,0,0,0,NA,1133.175059,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,255645.6686,NA,0,0,0,NA,NA,0,0,0,15.40455877,0,0,NA,0,1935.210075,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1869","1000-0071-118-7441",0,"PARR","SW",2011,"11-Jun-11",162,998,"L Adams","L.Shuswap","Thompson","Thompson","Thompson","Summer",108,NA,NA,NA,"F","VIS","ECVI",49.48311667,-123.9123,"Mixed","NO","AvgCopy",2.2e-17,NA,0,0,0,0,NA,7126.587125,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,3901.937835,NA,0,0,0,NA,0,117.3809987,0,0,9.855979944,0,0,NA,0,11284.87801,0,0,0,NA,0.208809867,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1870","1000-0071-118-7442",0,"PARR","SW",2011,"11-Jun-11",162,998,"Gluskie","E.Stuart","Upper Fraser","Upper Fraser","Fraser","Summer",107,NA,NA,NA,"F","VIS","ECVI",49.48311667,-123.9123,"Mixed","NO","AvgCopy",0.001088762,NA,0,0,0,0,NA,32913.67732,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,4964.034588,NA,0,0,0,NA,0,0,0,0,32.19862331,0,0,NA,0,17238.73263,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1871","1000-0071-118-7448",0,"PARR","SW",2011,"11-Jun-11",162,998,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",130,16.5,0.751024124,-3.124346113,"F","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",9e-08,NA,0,0,0,0,NA,4408.922116,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,3286.930866,0,1167.74271,0,0,NA,0,902171.5678,0,0,0,NA,7.32867824,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1872","1000-0071-118-7449",0,"PARR","SW",2011,"11-Jun-11",162,998,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",112,NA,NA,NA,"F","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",861.3015639,NA,0,0,0,0,NA,164008.9856,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,23.20301584,0,0,13.16338159,0,0,NA,0,66086.16513,0,NA,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1873","1000-0071-118-7450",0,"PARR","SW",2011,"11-Jun-11",162,998,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",117,NA,NA,NA,"M","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",120.5631952,NA,0,0,0,0,NA,2029.165114,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,14.36296433,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1874","1000-0071-118-7451",0,"PARR","SW",2011,"11-Jun-11",162,998,"Seymour","Seymour","Lower Fraser","Lower Fraser","Fraser","Summer",130,NA,NA,NA,"M","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",0.002665674,NA,0,0,0,0,NA,98617.96994,0,0,0,0.002629335,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,51.42831101,0,920.8548952,0,0,NA,0,3.17992292,0,0,0,NA,18.79616689,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1875","1000-0071-118-7452",0,"PARR","SW",2011,"11-Jun-11",162,998,"LakeWashington","US","US","US","US","Summer",151,32.5,0.943957669,-3.025047481,"M","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",111.638019,NA,0,0,0,0,NA,41763.24746,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0.724243295,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,7063.344436,0,0,NA,0,0,0,0,0,NA,40.22424652,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1876","1000-0071-118-7453",0,"PARR","SW",2011,"11-Jun-11",162,998,"Nadina","Nadina","Upper Fraser","Upper Fraser","Fraser","Summer",141,24,0.85615797,-3.067446096,"F","VIS","ECVI",49.45321667,-124.0795,"Mixed","NO","AvgCopy",2.47e-05,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,1670.545312,NA,0,0,0,NA,0,183.4254531,0,0,186.8802089,0,0,NA,0,0,0,NA,0,NA,28.15430457,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1877","1000-0071-118-7454",0,"PARR","SW",2011,"12-Jun-11",163,999,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",112,13.5,0.960903335,-3.0173203,"F","VIS","ECVI",49.50728333,-124.1280667,"Mixed","NO","AvgCopy",9.3066e-05,NA,0,0,0,0,NA,4927.818483,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,47.57959498,0,0,NA,0,2372.441847,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1878","1000-0071-118-7456",0,"PARR","SW",2011,"12-Jun-11",163,999,"Thompson N","North Thompson","Thompson","Thompson","Thompson","Summer",119,NA,NA,NA,"M","VIS","ECVI",49.50728333,-124.1280667,"Mixed","NO","AvgCopy",3.07e-06,NA,0,0,0,0,NA,8446.733473,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,9.47755166,0,0,NA,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1879","1000-0071-118-7459",0,"PARR","SW",2011,"12-Jun-11",163,999,"Gates Cr","Gates","Middle Fraser","Middle Fraser","Fraser","Summer",120,NA,NA,NA,"F","VIS","ECVI",49.60128333,-124.0641333,"Mixed","NO","AvgCopy",3.79e-09,NA,0,0,0,0,NA,5.37932242,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,94.83132989,0,0,NA,0,70.17041022,0,0,0,NA,0.060120219,0,2.630304275,0,NA,0,0,0,2.937039566,0,0,0,0,0
"1880","1000-0071-118-7460",0,"PARR","SW",2011,"12-Jun-11",163,999,"Blue Lead Cr","Quesnel","Middle Fraser","Middle Fraser","Fraser","Summer",98,NA,NA,NA,"F","VIS","ECVI",49.60128333,-124.0641333,"Mixed","NO","AvgCopy",5.82e-08,NA,0,0,0,0,NA,13640.13098,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,417269.7045,NA,0,0,0,NA,0,0,0,0,11.14784107,0,0,NA,0,1.827543272,0,0,0,NA,11.96489703,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1881","1000-0071-118-7466",0,"PARR","SW",2011,"12-Jun-11",163,999,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",111,NA,NA,NA,"F","VIS","ECVI",49.69893333,-124.2748333,"Mixed","NO","AvgCopy",0.002444756,NA,0,0,0,0,NA,37062.10391,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,228154.8922,NA,0,0,0,NA,0,10.37623309,0,0,22.08355249,0,0,NA,0,735.2091898,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1882","1000-0071-118-7467",0,"PARR","SW",2011,"12-Jun-11",163,999,"LakeWashington","US","US","US","US","Summer",167,NA,NA,NA,"F","VIS","ECVI",49.69893333,-124.2748333,"Mixed","NO","AvgCopy",5.41e-06,NA,0,0,0,0,NA,23764.64566,72.23167159,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,0,189.0029678,0,0,NA,0,0,0,0,0,NA,2.24931311,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1885","1000-0071-118-7477",0,"PARR","SW",2011,"13-Jun-11",164,1000,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",116,NA,NA,NA,"M","VIS","ECVI",49.98731667,-124.88125,"Mixed","NO","AvgCopy",1.23e-10,NA,0,0,0,0,NA,32945.39714,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,0,0,0,3.491234061,9.012469079,0,0,NA,0,2727.464506,0,0,0,NA,4.180336587,0,0,0,NA,0,0,0,0,0,0,0,0,0
"1886","1000-0071-118-7478",0,"PARR","SW",2011,"13-Jun-11",164,1000,"Chilko","Chilko","Middle Fraser","Middle Fraser","Fraser","Summer",128,NA,NA,NA,"F","VIS","ECVI",49.98731667,-124.88125,"Mixed","NO","AvgCopy",0.004880257,NA,0,0,0,0,NA,47108.56886,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,0,0,NA,2863.020532,NA,0,0,0,NA,NA,0,22501.02697,0,4.35289227,0,0,NA,0,203.6734718,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
