Unique,Ewatch,Prog,SWFW,Year,Date,DOY,days,Stock,Stock_Analysis,Stock_Region,Stock_Group,Stock_Area,SEASON1,Length,Mass,K,logK,Sex,Catch_Region,Zone,Latitude,Longitude,Tissue,LOD,Value,hkg,ae_hyd,ae_sal,arena1,arena2,ascv,aspv,c_b_cys,ce_sha,cov,cr_sal,ctv,de_sal,fa_mar,fl_psy,gy_sal,ic_hof,ic_mul,ihnv,ipnv,isav7,isav8,ku_thy,lo_sal,mitov,mo_vis,my_arc,my_cer,my_ins,na_sal,ne_per,omv,ortho,pa_kab,pa_min,pa_pse,pa_ther,pch_sal,pisck_sal,pmcv,prv,pspv,re_sal,reov,rlo,sav,sch,sgpx,smallUK,sp_des,sp_sal,te_bry,te_mar,toti,ven,ver,vhsv,vi_ang,vi_sal,ye_ruc_glnA
1000-0050-118-C9366,0,LFS,FW,2013,18-Apr-13,108,1675,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,74,4.6,1.135174619,-2.944937328,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,0.01641871,0,0,,,,,1103.758432,0,,0,,0,0,0,0,0,0.425396205,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9367,0,LFS,FW,2013,18-Apr-13,108,1675,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,74,4.7,1.159852329,-2.935597301,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,0.038978654,0,0,,,,,1655.660936,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0.745626761,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9368,0,LFS,FW,2013,18-Apr-13,108,1675,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,75,4.3,1.019259259,-2.991715335,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,149437973.9,0,0,,,,,15.42158593,0,,0,,0,0,0,0,0,0.104801547,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,4.228934168,0,0,0,0,0,0,0,0,,0.355006736,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9369,0,LFS,FW,2013,18-Apr-13,108,1675,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,73,4.2,1.079644334,-2.96671929,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,2334.891092,0,0,,,,,42.58550871,0,,0,,0,0,0,0,0,0.065362614,0,0,0,0,0,0,,0,305108.35,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9370,0,LFS,FW,2013,18-Apr-13,108,1675,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,78,5,1.053625314,-2.977313804,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,56.69294463,0,0,,,,,180.2552461,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,314320.6806,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9371,0,LFS,FW,2013,19-Apr-13,109,1676,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,73,4,1.028232699,-2.987908589,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,4.57E+11,0,0,,,,,0,0,,0,,0,0,0,0,0,8.779957592,0,0,0,0,0,0,,0,302951.4139,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9372,0,LFS,FW,2013,22-Apr-13,112,1679,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,85,5.6,0.911866477,-3.04006875,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,5616.133807,0,0,,,,,32.40064112,0,,0,,0,0,0,0,0,1.127103198,0,0,0,0,0,0,,0,654084.2757,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9373,0,LFS,FW,2013,22-Apr-13,112,1679,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,83,5.1,0.89194053,-3.049664101,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1826.088852,0,0,,,,,611.3205095,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,77302.24791,,0,0,0,0,,0,0,0,0,0,0,0,0,47.87428909,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9374,0,LFS,FW,2013,22-Apr-13,112,1679,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,75,4.2,0.995555556,-3.0019345,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1888.434362,0,0,,,,,6.969216017,0,,0,,0,0,0,0,0,1.399520229,0,0,0,0,0,0,,0,96492.289,,0,0,0,0,,0,0,0,0,0,0,0,0,20.90204542,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9375,0,LFS,FW,2013,23-Apr-13,113,1680,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,86,5.2,0.817538078,-3.08749201,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,3420.710947,0,0,,,,,3.417609082,0,,0,,0,0,0,0,0,0.09154774,0,0,0,0,0,0,,0,632775.7017,,0,0,0,0,,0,0,0,0,0,0,0,0,2919.614907,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9376,0,LFS,FW,2013,23-Apr-13,113,1680,U Horsefly,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,70,3.3,0.962099125,-3.01678018,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1832.981375,0,0,,,,,2.379531123,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,219229.3778,,0,0,0,0,,0,0,0,0,0,0,0,0,4870.406987,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9377,0,LFS,FW,2013,25-Apr-13,115,1682,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,75,4,0.948148148,-3.023123799,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,555.6355872,0,0,,,,,727.5979623,0,,0,,0,0,0,0,0.582308045,0.349744481,0,0,0,0,0,0,,0,363254.5195,,0,0,0,0,,0,0,0,0,0,0,0,0,114.4743663,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9378,0,LFS,FW,2013,25-Apr-13,115,1682,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,97,7.9,0.865589318,-3.062688112,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,2347.228222,0,0,,,,,1157.469778,0,,0,,0,0,0,0,0,0.054598386,0,0,0,0,0,0,,0,3.298024947,,0,0,0,0,,0,0,0,0,0,0,0,0,1812.764701,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9379,0,LFS,FW,2013,25-Apr-13,115,1682,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,88,5.8,0.851098798,-3.070020023,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1081.550455,0,0,,,,,155.9208192,0,,0,,0,0,0,0,0.393825934,0.635093613,0,0,0,0,0,0,,0,2.931377927,,0,0,0,0,,0,0,0,0,0,0,0,0,218.2755986,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9380,0,LFS,FW,2013,26-Apr-13,116,1683,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,90,7.8,1.069958848,-2.970632926,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,2960.954298,0,0,,,,,496.9228452,0,,0,,0,0,0,0,0,10.63799616,0,0,0,0,0,0,,0,50.45933514,,0,0,,0,,0,4.562803294,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9381,0,LFS,FW,2013,26-Apr-13,116,1683,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,87,5.6,0.850413741,-3.070369731,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,229.3112855,0,0,,,,,342.090108,0,,0,,0,0,0,0,0,0.987172078,0,0,0,0,0,0,,0,19787.43999,,0,0,,0,,0,121.5730203,0,0,0,0,0,0,4.682753882,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9382,0,LFS,FW,2013,30-Apr-13,120,1687,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,75,4.4,1.042962963,-2.981731114,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,7099.859561,0,0,,,,,98859.40244,0,,0,,0,0,0,0,0,1.079969915,0,0,0,0,0,0,,0,203208.2767,,0,0,,0,,0,0,0,0,0,0,0,0,2917.189738,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9383,0,LFS,FW,2013,30-Apr-13,120,1687,Chilko,Chilko,Middle Fraser,Middle Fraser,Fraser,Spring,78,4,0.842900251,-3.074223817,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,601807.2003,0,0,,,,,57.22835126,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,326114.0794,,0,0,,0,,0,0,0,0,0,0,0,0,630.51564,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9385,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,107,10,0.816297877,-3.088151333,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,8224.983724,0,0,,,,,395.005698,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,0,45.90886247,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9386,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,93,7.3,0.907557217,-3.042125986,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1198.966463,0,0,,,,,146.3788428,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,0,0.999680907,0,0,0,0,0,0,0.463140379,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9387,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,94,8.2,0.987257159,-3.005569708,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,16147.43112,0,0,,,,,1.750632074,0,,0,,0,0,0.264692986,0,0,0.280552565,0,0,0,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9388,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,93,7.3,0.907557217,-3.042125986,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,12143.20402,0,0,,,,,40.29940291,0,,0,,0,0,0,0,0,0.170550181,0,0,0,0,0,0,,0,105.0958231,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9397,0,LFS,FW,2013,25-Apr-13,115,1682,Chilliw lake,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Spring,93,6.9,0.857828054,-3.066599755,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,33.82170375,0,0,,,,,2447.602652,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,70.24775198,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9398,0,LFS,FW,2013,25-Apr-13,115,1682,Chilliw lake,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Spring,94,6.9,0.83074078,-3.08053447,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,663.7902918,0,0,,,,,0,0,,0,,0,0,0,0,0,3.737727755,0,0,0,0,0,0,,0,86.51248437,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9399,0,LFS,FW,2013,25-Apr-13,115,1682,Chilliw lake,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Spring,86,6.5,1.021922598,-2.990581997,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,181.6526871,0,0,,,,,771.2547269,0,,0,,0,0,0,0,0.413054871,0.386260066,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,530.7636083,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9400,0,LFS,FW,2013,25-Apr-13,115,1682,Chilliw lake,Chilliwack,Lower Fraser,Lower Fraser,Fraser,Spring,87,6,0.91115758,-3.040406507,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,438.0942179,0,0,,,,,394.876216,0,,0,,0,0,0,0,0,0.489541576,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0.021676626,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9401,0,LFS,FW,2013,23-Apr-13,113,1680,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,72,3.2,0.85733882,-3.066847511,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,0.011359193,0,0,,,,,394.2873837,0,,0,,0,0,0,0,0.387442683,0.173229905,0,0,0,0,0,0,,0,127751.7875,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9402,0,LFS,FW,2013,23-Apr-13,113,1680,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,76,3.8,0.86565097,-3.06265718,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,4.551896992,0,0,,,,,1.367457384,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,293534.8077,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9403,0,LFS,FW,2013,23-Apr-13,113,1680,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,74,3.7,0.913075237,-3.039493435,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,104.3629567,0,0,,,,,4.458449399,0,,0,,0,0,0,0,0,0.096897031,0,0,0,0,0,0,,0,139652.0813,,0,0,0,0,,0,0,0,0,0,0,0,0,0.432140172,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9404,0,LFS,FW,2013,23-Apr-13,113,1680,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,75,3.5,0.82962963,-3.081115746,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,515.6990123,0,0,,,,,3.168629405,0,,0,,0,0,0,0,0,1.676553912,0,0,0,0,0,0,,0,1057561.291,,0,0,0,0,,0,0,0,0,0,0,0,0,4788.244963,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9405,0,LFS,FW,2013,23-Apr-13,113,1680,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,74,3.7,0.913075237,-3.039493435,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,0.060100515,0,0,,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,492435.862,,0,0,0,0,,0,0,0,0,0,0,0,0,13242.6161,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9406,0,LFS,FW,2013,25-Apr-13,115,1682,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,78,3.8,0.800755239,-3.096500211,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,688.5271279,0,0,,,,,47.37271215,0,,0,,0,0,0,0,0,0.07470219,0,0,0,0,0,0,,0,598319.0541,,0,0,0,0,,0,25.25184056,0,0,0,0,0,0,153.0405439,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9407,0,LFS,FW,2013,25-Apr-13,115,1682,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,73,3.5,0.899703612,-3.045900536,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,3.05698152,0,0,,,,,293.2881871,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,559877.6385,,0,0,0,0,,0,0,0,0,0,0,0,0,5193.252174,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9408,0,LFS,FW,2013,30-Apr-13,120,1687,Mitchell,Quesnel,Middle Fraser,Middle Fraser,Fraser,Spring,74,3.9,0.962430656,-3.016630552,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,16.06233045,0,0,,,,,102.5843188,0,,0,,0,0,0,0,0,1.789699024,0,0,0,0,0,0,,0,9124.577122,,0,0,0,0,,0,0,0,0,0,0,0,0,2896.890845,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9409,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,91,7,0.928910481,-3.032026137,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,4.674944449,0,0,,,,,144.7601243,0,,0,,0,0,0,0,0,0.516142226,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1566.338731,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9410,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,96,7.7,0.870316117,-3.060322974,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,3566.725914,0,0,,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1294.89763,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9411,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,99,7.7,0.793569817,-3.100414859,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,4.069019067,0,0,,,,,51.79814553,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,200.4293125,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9412,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,102,7.7,0.725588198,-3.13930979,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,66.07677997,0,0,,,,,10.90067481,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,6.289673414,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9413,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,97,7.3,0.799848358,-3.096992343,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,72.4649252,0,0,,,,,0.673154405,0,,0,,0,0,0,0,0,0.085554879,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,476.6446674,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9414,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,93,6.6,0.820531182,-3.08590491,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,77.39043607,0,0,,,,,39.96947007,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,2345.520718,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9415,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,87,6,0.91115758,-3.040406507,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,413.5123743,0,0,,,,,0,0,,0,,0,0,0,0,0,0.233428982,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,1171.988093,0,,0.115098124,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9416,0,LFS,FW,2013,25-Apr-13,115,1682,Gates Cr,Gates,Middle Fraser,Middle Fraser,Fraser,Spring,96,7.8,0.881618924,-3.054719096,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,203.9369994,0,0,,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,183.7163808,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9417,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,79,4.1,0.831577218,-3.080097417,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,2.02850471,0,0,,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9418,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,83,4.8,0.83947344,-3.07599304,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,6.649927482,0,0,,,,,675.7270295,0,,0,,0,0,0,0,0,9.123718923,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9419,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,78,4.3,0.90611777,-3.042815352,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,6.716244254,0,0,,,,,6.391015803,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,27.16848116,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9420,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,76,4.6,1.047893279,-2.979682945,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,2.859083599,0,0,,,,,909.5247115,0,,0,,0,0,0,0,0,0.641352025,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9421,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,82,5,0.906835362,-3.042471553,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,79654.87438,0,0,,,,,133.8853734,0,,0,,0,0,0,0,0,0.279033196,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,5.376727614,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9422,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,78,4.5,0.948262783,-3.023071294,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,9.233936208,0,0,,,,,1646.915082,0,,0,,0,0,0,0,0,4.483910632,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9423,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,78,4.5,0.948262783,-3.023071294,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,13.3902273,0,0,,,,,2574.401291,0,,0,,0,0,0,0,0,0.679544928,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9424,0,LFS,FW,2013,22-Apr-13,112,1679,Thompson N,North Thompson,Thompson,Thompson,Thompson,Spring,76,3.6,0.820090392,-3.086138276,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,0.573371221,0,0,,,,,12.70330146,0,,0,,0,0,0,0,0,0.081641193,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9425,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,100,8.4,0.84,-3.075720714,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,31924.7073,0,0,,,,,2.430947545,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,123.8759803,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9426,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,101,10.9,1.057943261,-2.975537623,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1230.188647,0,0,,,,,64.07191491,0,,0,,0,0,0,0,0,0.131204286,0,0,0,0,0,0,,0,0.462084761,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9427,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,88,7.2,1.056536439,-2.97611552,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1072564.961,0,0,,,,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.714009403,,0,0,0,0,,0,0,0,0,0,0,0,0,30.64457647,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
1000-0050-118-C9428,0,LFS,FW,2013,23-Apr-13,113,1680,Cultus Lake,Cultus,Lower Fraser,Lower Fraser,Fraser,Spring,96,7.6,0.85901331,-3.066000107,U,FW,FW,49.1329,-122.3262,Mixed,NO,AvgCopy,1588.782668,0,0,,,,,69.76333823,0,,0,,0,0,0,0,0,0.027014286,0,0,0,0,0,0,,0,0.346900303,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,,0,0,0,0,0,0
